cartKey,productId,productName,quantity,date
680c841a947b60828bc83530,67fe008b9694fc7dde0826e6,"קוטג' 5%, 250 גרם",1,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fe06089694fc7dde0830de,"אגוזי פקאן מסוכרים, 150 גרם",1,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fe0f669694fc7dde083be3,"טישו אולטרה סופט, 48 יחידות",3,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fae6809185ef5995418b1b,"פיינט קרם עוגיות, 500 מ""ל",1,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fe07ae9694fc7dde0833de,"שוקו משקה חלב עם קקאו, 225 מ""ל",3,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fe02bd9694fc7dde082aea,"עוגיות מזרחיות עם מלח, 400 גרם",3,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fe07a99694fc7dde0833bb,"סויה קלויה ללא מלח 2, 200 גרם",2,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fe01a19694fc7dde0828de,ממתיק ללא קלוריות טבליות,2,2024-01-01T00:00:00.000000Z
680c841a947b60828bc83530,67fe034c9694fc7dde082b8f,"תפוציפס טבעי, שישיה 6 * 50 גרם",2,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe09939694fc7dde08383c,"שמנת מתוקה להקצפה 38%, 250 מ""ל",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe01d89694fc7dde082935,"נוזל כלים 24% תפוח XPO, 750 מ""ל",2,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe04629694fc7dde082dc6,"עוגת הבית בראוניס כשל""פ, 430 גרם",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fae4939185ef5995418aa5,פתיתי תירס דגנים,3,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe05e99694fc7dde0830ab,"אבקת כביסה סנסיטיב, 6 ק""ג",3,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe07ae9694fc7dde0833de,"שוקו משקה חלב עם קקאו, 225 מ""ל",2,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe09c99694fc7dde083918,"חרדל דיז'ון עם גרגרים שלמים, 350 גרם",3,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe06099694fc7dde0830ea,"אגוזי קשיו קלויים, 200 גרם",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fae4949185ef5995418aa7,"קורנפלקס וניל, 448 גרם",3,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe03669694fc7dde082bb2,"תירס ללא סוכר יכין, שלישיה 3 * 123 גרם",3,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe093f9694fc7dde0836d6,"תבלין שום גבישי, 120 גרם",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc83530,67fe00fb9694fc7dde0827b5,"שמן חמניות מועשר בנוגדי חמצון, 1 ליטר",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe07b59694fc7dde0833f1,"מוגז זירו בטעם אפרסק, 1 ליטר",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe06459694fc7dde08319b,"שימורי מזון לכלב עם בקר, 375 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,680148352b901c913fc8211a,"שניצל צמחוני, 650 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe04199694fc7dde082cef,"קיסם עם חוט דנטלי פלקרס פלוסר, 35 יחידות",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe00e39694fc7dde082764,"ירכיים עוף טרי, מחיר לפי משקל",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe0a169694fc7dde083a88,"משחת שיניים אוריגינל, 75 מ""ל",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe02579694fc7dde082a38,"סכיני גילוח בלו לאשה חד פעמי, 5 יחידות",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe0aaf9694fc7dde083b4c,"מים מינרליים, שישיה 6 * 2 ליטר",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe02d39694fc7dde082b03,"ביסלי בטעם חלפיניו פיקנטי, 60 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe022c9694fc7dde0829b8,"אבקת מרק ירקות השדה, 200 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe01839694fc7dde0828aa,"קטשופ אוסם חריף, 750 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe06469694fc7dde0831a3,"שימורי פטה גולד בקר לחתולים, 85 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe05c39694fc7dde083068,"דייסת קורנפלור, 400 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fa8391140c7ae3e3f2c825,"אוכמניות, 125 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe07ee9694fc7dde083474,"מוס ליצירת נפח השיער, 250 מ""ל",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe02d39694fc7dde082b0d,"ביסלי ברביקיו, 70 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe06e79694fc7dde0832c3,"פריכיות מצופות שוקולד חלב, 70 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe049c9694fc7dde082e1b,"דוריטוס חטיף חמוץ חריף, 185 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe01839694fc7dde0828a0,"קטשופ, 910 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe09129694fc7dde083603,"סיר עם מכסה ארוז, 3 יחידות",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83530,67fe04c99694fc7dde082e99,"מילקי טריו מעדן חלב בטעם שוקולד וקצפת מריר מוס, 170 מ""ל",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe06569694fc7dde0831bc,"ממרח לורפק עם מלח, 500 גרם",3,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fa8392140c7ae3e3f2c829,"אוכמניות, 125 גרם",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe0a029694fc7dde083a33,"משחת שיניים הלבנה עדינה, 75 מ""ל",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe07a99694fc7dde0833c3,"סויה לבישול ואפיה 5%, 250 מ""ל",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe06c89694fc7dde083260,"סירופ בטעם ענבים דיאט, 1 ליטר",2,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe04779694fc7dde082ddb,"חמאת בוטנים טבעית, 350 גרם",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe05e99694fc7dde0830ad,"אבקת כביסה שושן צחור, 5 ק""ג",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fae6809185ef5995418b1b,"פיינט קרם עוגיות, 500 מ""ל",3,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe07ae9694fc7dde0833de,"שוקו משקה חלב עם קקאו, 225 מ""ל",2,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe054d9694fc7dde082fc8,"נייר מגבת דו שכבתי ממבר'ס מארק, 150 יחידות",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83530,67fe09439694fc7dde0836f7,"פטרוזיליה קצוצה, 70 גרם",3,2024-01-17T00:00:00.000000Z
