cartKey,productId,productName,quantity,date
680c841a947b60828bc83537,6801480e2b901c913fc8208f,"סנובון לניקוי אסלות כחול קלאסיק, 3 יחידות",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe09789694fc7dde0837be,"פסטרמה גחלים, 400 גרם",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe09d99694fc7dde08396b,"ענבים ירוקים (לבנים), מחיר לפי משקל",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe00fb9694fc7dde0827b5,"שמן חמניות מועשר בנוגדי חמצון, 1 ליטר",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe05d89694fc7dde083096,"אבקה להכנת משקה קפה בטעם וניל, 10 * 18.5 גרם",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe096a9694fc7dde08378c,"סטייק סלמון טרי, מחיר לפי משקל",1,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe07ae9694fc7dde0833d6,"שוקולד חלב עם צימוקים ואגוזי לוז, 100 גרם",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe09589694fc7dde083744,"קציצות גפילטעפיש מדגי קרפיון, 360 גרם",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe052c9694fc7dde082f7d,"נייר טואלט לח נטורל קר, 48 יחידות",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe049b9694fc7dde082e17,"קליר נוזל לניקוי והברקה, 1 ליטר",1,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe01729694fc7dde082883,"גבינה צהובה טבעונית בטעם מוצרלה, 200 גרם",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe07d79694fc7dde083448,"ופל בסגנון בלגי בטעם שוקולד ללא תוספת סוכר, 200 גרם",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,680148202b901c913fc820c4,"ניילון נצמד, 150 מטר",1,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe044e9694fc7dde082da5,"פיתה פיתה אנג'ל בלאדי, 880 גרם",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe01d89694fc7dde082939,"נוזל כלים 24% לימון טאצ', 750 מ""ל",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe097f9694fc7dde0837d9,"נקניקיות עוף זוגלובק, 400 גרם",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe07c89694fc7dde08342f,"פתי בר ג'מבו וניל, 600 גרם",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe09629694fc7dde083773,"דגי אוקיינוס וטונה מזון מלא לחתולים, 156 גרם",1,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe09fe9694fc7dde083a10,"ניירות להסרת שיער בשעווה, 50 יחידות",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fe06cf9694fc7dde083283,"סירופ מייפל אמיתי, 250 מ""ל",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,680148202b901c913fc820c0,"ניילון נצמד ארוך 45 150, 150 מטר",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83537,67fcd13ea94f1553e3728a91,"שקדי מרק רכיבים טבעי בשקית שופרסל, 400 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe09cf9694fc7dde083941,"מיונז וקטשופ רוטב בטעם, 515 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe036f9694fc7dde082bcd,"קפה טורקי, 100 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe04b49694fc7dde082e57,"גבינה לבנה 3%, 250 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe09e99694fc7dde0839b9,"תה קר בטעם אפרסק, 330 מ""ל",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe008b9694fc7dde0826e4,"קוטג' 3%, 250 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe05f39694fc7dde0830ca,"משקה תות בננה, 500 מ""ל",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe72f8d12d870b5383bbf7,"גבינת קצ'וטה צאן יעקבס 30%, מחיר לפי משקל",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe036f9694fc7dde082bd1,"קפה ברזילאי עלית, 200 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fa8096e5dc63283b80295e,"חלב עמיד 3%, 1 ליטר",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe04be9694fc7dde082e76,"מעדן יולו עם שוקולד לבן, 123 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe09af9694fc7dde0838a2,"טחינה ירושלים, 500 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fd3edc3eb9e05c1eb1555d,"קורנפלור, 200 גרם",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe08c79694fc7dde0835ab,"משחת שיניים לילדים בטעם מיץ ענבים, 70 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fd3edc3eb9e05c1eb1555f,"קורנפלור מימונס, 200 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe006f9694fc7dde0826a6,"לחם שיפון פרוס, 750 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe09789694fc7dde0837be,"פסטרמה גחלים, 400 גרם",3,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe09939694fc7dde083838,"שמנת של פעם, 200 מ""ל",1,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe04379694fc7dde082d5f,"עדשים ירוקות, 240 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,67fe09589694fc7dde083746,"קציצות קינואה וברוקולי, 525 גרם",2,2024-01-09T00:00:00.000000Z
680c841a947b60828bc83537,680148072b901c913fc82062,סט לוח מחיק ילדים + טוש,1,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe01379694fc7dde08280b,"קמח תופח לנמנעים מגלוטן, 500 גרם",1,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe09f39694fc7dde0839d2,"קרם גוף וניל ופלפל ורוד, 500 מ""ל",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe07c89694fc7dde08342d,"פתיבר דובוני שוקולד אסם, 175 גרם",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe05199694fc7dde082f49,"מרכך לשיער יבש, 750 מ""ל",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe091f9694fc7dde083649,"פלפל חריף שיפקה יבנה, 540 גרם",2,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fcd13ea94f1553e3728a8f,"שקדי מרק, 400 גרם",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe00709694fc7dde0826ae,"לחם פשוט מלא, 750 גרם",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe04e99694fc7dde082ebe,"מסטיק ללא סוכר בטעם ענבים, 60 מ""ל",1,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe01839694fc7dde0828a4,"קטשופ ומיונז מביצי חופש, 190 גרם",2,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,6801482e2b901c913fc820f4,"גריל עוף, 120 גרם",1,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe022f9694fc7dde0829c2,"אבקת מרק ירקות טבעוני, 200 גרם",2,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe09779694fc7dde0837b8,"פסטרמה הודו בדבש, 400 גרם",1,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe0a209694fc7dde083ac0,"שקיות אשפה חזקות במיוחד L, 40 יחידות",2,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe01a29694fc7dde0828e0,"אצבעות שוקולד חלב ממולא, 100 גרם",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe0f359694fc7dde083b92,"המבורגר ריב אנטריקוט, זוג 2 * 360 גרם",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe08a89694fc7dde08356d,"מילוי למכשיר אוטומטי בניחוח יערות גשם, 228 מ""ל",2,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,6801480f2b901c913fc82095,"סנו ז'אוול לניקוי אסלות בריח לימון, 750 מ""ל",3,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe01439694fc7dde08282c,"פתיתים על בסיס קמח תירס וקמח אורז פוזילי ללא גלוטן, 340 גרם",2,2024-01-14T00:00:00.000000Z
680c841a947b60828bc83537,67fe07ee9694fc7dde083474,"מוס ליצירת נפח השיער, 250 מ""ל",1,2024-01-14T00:00:00.000000Z
