cartKey,productId,productName,quantity,date
680c841a947b60828bc8353a,67fe0f5a9694fc7dde083bc0,"חומץ טבעי בד''ץ, 1 ליטר",1,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0a2d9694fc7dde083aed,"טבליות למדיח הכל ב -1, 25 יחידות",1,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe05039694fc7dde082f03,"חומוס גלילי במרקם ובתיבול מעודן, 400 גרם",2,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe07ae9694fc7dde0833d6,"שוקולד חלב עם צימוקים ואגוזי לוז, 100 גרם",2,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0ab29694fc7dde083b54,"מים מינרליים טו גו, שישיה 6 * 500 מ""ל",2,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe06c39694fc7dde083241,"רוטב ברביקיו, 350 גרם",3,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0f359694fc7dde083b92,"המבורגר ריב אנטריקוט, זוג 2 * 360 גרם",2,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe036f9694fc7dde082bd1,"קפה ברזילאי עלית, 200 גרם",2,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe077c9694fc7dde083368,"דנונה פרו יוגורט בטעם טרופי, 200 גרם",3,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe006f9694fc7dde0826aa,"לחם קמח מלא קל בתוספת שיפון, 750 גרם",1,2024-01-01T00:00:00.000000Z
680c841a947b60828bc8353a,67fe063d9694fc7dde083184,"טונה פוסידון בשמן 4 * 108 גרם, רביעיה 4 * 108 גרם",1,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353a,67fe027b9694fc7dde082a8f,"גזר גמדי, 800 גרם",1,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353a,67fe042b9694fc7dde082d2b,"גרנולה בתוספת חלבון שוקולד מריר ואגוזי קשיו, 285 גרם",3,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353a,67fe077c9694fc7dde083368,"דנונה פרו יוגורט בטעם טרופי, 200 גרם",2,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353a,67fe06c89694fc7dde083266,"סירופ בטעם שוקולד, 580 גרם",1,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353a,67fe07989694fc7dde08339a,"משקה סויה במתיקות מופחתת, 1 ליטר",2,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0a209694fc7dde083ac4,"שקיות אשפה חזקות במיוחד L, 40 יחידות",2,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe06459694fc7dde08319d,"שימורים לחתול בוגר עוף וטונה, 85 גרם",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0a2d9694fc7dde083aed,"טבליות למדיח הכל ב -1, 25 יחידות",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe06889694fc7dde0831f8,"נוזל לניקוי כלים קלאסי, 750 מ""ל",2,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe04b49694fc7dde082e55,"גבינה לבנה עם שמיר ושום 5%, 250 גרם",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe09b79694fc7dde0838c3,"כמון מימון, 100 גרם",2,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe08db9694fc7dde0835cf,רגל עגל חלב במגש,3,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe05339694fc7dde082f9c,"מגבונים לחים עדין לעור, רביעיה ",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe06c89694fc7dde083266,"סירופ בטעם שוקולד, 580 גרם",1,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,67fe018a9694fc7dde0828bd,"מלח למדיח כלים, 2 ק""ג",3,2024-01-07T00:00:00.000000Z
680c841a947b60828bc8353a,680148352b901c913fc82118,"נקניקיות וינר צמחוניות, 680 גרם",2,2024-01-12T00:00:00.000000Z
680c841a947b60828bc8353a,67fe02f69694fc7dde082b3d,"בייגלה שטוחים עם מלח, 300 גרם",3,2024-01-12T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0a1b9694fc7dde083a9d,"מברשות שיניים, 4 יחידות",2,2024-01-12T00:00:00.000000Z
680c841a947b60828bc8353a,67fe09d99694fc7dde083977,"ענבים, 330 מ""ל",2,2024-01-12T00:00:00.000000Z
680c841a947b60828bc8353a,67fe09af9694fc7dde0838a4,"טחינה גולמית מעודנת, 310 גרם",3,2024-01-12T00:00:00.000000Z
680c841a947b60828bc8353a,67fe008b9694fc7dde0826e8,"קוטג' 5%, 250 גרם",2,2024-01-12T00:00:00.000000Z
680c841a947b60828bc8353a,67fe08579694fc7dde0834e8,"נרות ריחניים משובחים בניחוח וניל, 50 יחידות",2,2024-01-16T00:00:00.000000Z
680c841a947b60828bc8353a,67fe06879694fc7dde0831f0,"נוזל רצפות מאסק, 2 ליטר",3,2024-01-16T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0f5b9694fc7dde083bc8,"חומץ בלסמי, 500 מ""ל",2,2024-01-16T00:00:00.000000Z
680c841a947b60828bc8353a,67fe0f059694fc7dde083b6b,"פופקורן למיקרוגל בטעם טבעי מופחת שומן, שישיה 6 * 85 גרם",3,2024-01-16T00:00:00.000000Z
