cartKey,productId,productName,quantity,date
680c841a947b60828bc8353d,67fe01729694fc7dde08287d,"גבינה צהובה נעם 22%, מחיר לפי משקל",2,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353d,67fe06c89694fc7dde083262,"סירופ בטעם מייפל מימונס, 500 גרם",3,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353d,67fe07999694fc7dde0833a6,"משקה חלב בטעם בננה, 250 מ""ל",2,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353d,67fe08c99694fc7dde0835ad,"משחת שיניים לילדים טום וג'רי בטעם ענבים, 50 מ""ל",3,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353d,67fe09619694fc7dde083771,"דגי שפרוטים מעושנים בשמן חמניות, 240 גרם",2,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353d,67fe04429694fc7dde082d88,"שעועית לבנה צפונית, 232 גרם",2,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353d,67fe01369694fc7dde082803,"קמח תופח, 1 ק""ג",2,2024-01-03T00:00:00.000000Z
680c841a947b60828bc8353d,67fe07a99694fc7dde0833c3,"סויה לבישול ואפיה 5%, 250 מ""ל",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe01839694fc7dde08289c,"קטשופ, 700 גרם",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe00e39694fc7dde082762,"עוף שלם טרי, מחיר לפי משקל",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe09439694fc7dde0836ef,"פטרוזיליה, ",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe00f69694fc7dde08279a,"סוכריות חמאה ללא סוכר בטעם שוקולד, 70 גרם",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe044c9694fc7dde082d9b,"פיתות כוסמין מלא, שמיניה 8 * 8 יחידות",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe04429694fc7dde082d86,"אטריות שעועית שחורה אורני, 250 גרם",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe099a9694fc7dde08384f,"ריקוטה 5% גד, מחיר לפי משקל",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe0a159694fc7dde083a80,"מברשות שיניים לחניכיים רגישות, 2 יחידות",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67f3e34ecf395c1d3835dea4,"אטריות דקות, 400 גרם",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe098a9694fc7dde083819,"סלמי מעושן 7000 זוגלובק, 600 גרם",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe09a09694fc7dde083876,"חלה חצי מתוקה, 500 גרם",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe02d39694fc7dde082b01,"ביסלי ברביקיו במבה מיקס, 70 גרם",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe043d9694fc7dde082d7a,"אפונת עדינה מוקפאת, 600 גרם",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe094f9694fc7dde083727,שריר הזרוע 8 1.5,2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe09e39694fc7dde083994,"יין כרמל סלקטד אמרלד ריזלינג, 750 מ""ל",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe04779694fc7dde082dd9,"גרנה פדנו מגוררת, 100 גרם",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe01e09694fc7dde082950,"פטל שחור, 300 גרם",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8353d,67fe02219694fc7dde0829a7,"פרש הום נוזל לרצפה מלון בוטיק, 2 ליטר",1,2024-01-10T00:00:00.000000Z
