cartKey,productId,productName,quantity,date
680c841a947b60828bc8352b,67fe03be9694fc7dde082c57,"מלאווח ללא גלוטן, 500 גרם",2,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe042b9694fc7dde082d27,"גרנולה צימוקים אגוזים ושקדים, 850 גרם",3,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe03889694fc7dde082c11,"שוקולד חלב מעולה, רביעיה 4 * 100 גרם",1,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe03919694fc7dde082c40,"דבש טהור מפרחי בר, 350 גרם",1,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe02d39694fc7dde082afd,"ביסלי ברביקיו, 200 גרם",1,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe091f9694fc7dde08363b,"פלפל צהוב, מחיר לפי משקל",3,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe05819694fc7dde083015,"אבקת אפיה עשיריות, 100 גרם",1,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe062f9694fc7dde08315f,"ירקות מעורבים, 800 גרם",2,2024-01-04T00:00:00.000000Z
680c841a947b60828bc8352b,67fe08149694fc7dde083495,סיגריות מרלבורו רד,1,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fe07c79694fc7dde083421,"פתיבר אצבעות שוקולד, 180 גרם",2,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fa82eb140c7ae3e3f2c7e9,"ערגליות מיני'ס בטעם תות, 300 גרם",2,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fe09589694fc7dde083748,"קציצות עוף והודו, 700 גרם",3,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fe05199694fc7dde082f43,"מרכך כביסה מרוכז ביו, 1 ליטר",3,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fe09589694fc7dde083746,"קציצות קינואה וברוקולי, 525 גרם",1,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fa83fa4fa37d5a81e077b6,"תפוח עץ פינקריספי, מחיר לפי משקל",1,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fe05769694fc7dde082ff4,"דניאלה מעדן גבינה ויוגורט מוקצף בטעם וניל, 88 גרם",3,2024-01-06T00:00:00.000000Z
680c841a947b60828bc8352b,67fe05199694fc7dde082f3d,"מרכך כביסה מרוכז קר בייבי, 1 ליטר",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe05e99694fc7dde0830a9,"אבקת כביסה ז'אוול, 6 ק""ג",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe01699694fc7dde082864,"גבינה צפתית מעודנת 5%, 200 גרם",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe098b9694fc7dde083821,"סלמי תה משובח, 300 גרם",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe09129694fc7dde083605,"סיר לבישול 0, 26 ס""מ",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe04aa9694fc7dde082e38,"ריבה אגוזים, 400 גרם",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe09a09694fc7dde083878,"חלה מעודנת פרוסה, 500 גרם",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe07079694fc7dde0832e3,קופסא לסנדוויץ גבינה,3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe01439694fc7dde082820,"פתיתים אפויים כוכבים, 500 גרם",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe08829694fc7dde083537,"תחבושות אולוייז נורמל, 28 יחידות",2,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe04319694fc7dde082d40,"שיבולת שועל פתיתים שלמים, 600 גרם",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fa8097e5dc63283b802964,"חלב מועשר 3% בקבוק, 2 ליטר",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67f3e34ecf395c1d3835dea4,"אטריות דקות, 400 גרם",3,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe06dd9694fc7dde08329c,"חטיף תפוצ'יפס קראנצ' בטעם טבעי, 50 גרם",1,2024-01-10T00:00:00.000000Z
680c841a947b60828bc8352b,67fe05809694fc7dde08300b,"אבקת אפיה ללא אלומיניום אלומנים וללא גלוטן עתיד ירוק, 600 גרם",1,2024-01-10T00:00:00.000000Z
