cartKey,productId,productName,quantity,date
67fed1e20be9d53c056a2f0c,67fe02bd9694fc7dde082ade,"עוגיות קרמוגית, 200 גרם",2,2025-02-12
67fed1e20be9d53c056a2f0c,67fe098b9694fc7dde08381f,"סלמי איטלקי מעושן, 300 גרם",2,2025-02-12
67fed1e20be9d53c056a2f0c,67fe06469694fc7dde0831a1,"שימורי אפונה ירוקה וגזר, 550 גרם",1,2025-02-12
67fed1e20be9d53c056a2f0c,67fe03679694fc7dde082bb8,"תירס לבן מתוק במיוחד כרמלים, 800 גרם",2,2025-02-12
67fed1e20be9d53c056a2f0c,67fe00af9694fc7dde0826fd,"עגבניות חתוכות דק, שלישיה 3 * 400 גרם",1,2025-02-12
67fed1e20be9d53c056a2f0c,67fe0a1b9694fc7dde083a9d,"מברשות שיניים, 4 יחידות",1,2025-02-12
67fed1e20be9d53c056a2f0c,67fe0a2d9694fc7dde083aef,"טבליות סולגר C בתוספת פקעות ורדים ויטמין מ""ג, 100 יחידות",1,2025-02-12
67fed1e20be9d53c056a2f0c,67fe05039694fc7dde082efb,"חומוס, 400 גרם",1,2025-02-12
67fed1e20be9d53c056a2f0c,67fe07d79694fc7dde083452,"פרימיום ופלים קקאו בטעם שוקולד מריר, 200 גרם",1,2025-02-12
67fed1e20be9d53c056a2f0c,67fe02629694fc7dde082a59,חסה ערבית,1,2025-02-12
67fed1e20be9d53c056a2f0c,67fe028b9694fc7dde082ab0,"עוגה פיצוץ, 700 גרם",1,2025-02-16
67fed1e20be9d53c056a2f0c,67fe06089694fc7dde0830e6,"אגוז מלך קלוף מימונס, 100 גרם",3,2025-02-16
67fed1e20be9d53c056a2f0c,67fe04be9694fc7dde082e78,"מעדן מילקי בטעם וניל, 170 מ""ל",1,2025-02-16
67fed1e20be9d53c056a2f0c,67fe07b69694fc7dde0833f3,"מוגזים בטעם תפוז אדום ופטל שחור, שישיה 6 * 330 מ""ל",2,2025-02-16
67fed1e20be9d53c056a2f0c,67fae4939185ef5995418a99,"קורנפלקס של אלופים, חמישיה 5 * 30 גרם",4,2025-02-16
67fed1e20be9d53c056a2f0c,67fe06169694fc7dde083118,"תבלין פילדלפיה, 120 גרם",1,2025-02-16
67fed1e20be9d53c056a2f0c,67fe09e39694fc7dde083990,"יין כרמל סלקטד קברנה סוביניון מרלו, 750 מ""ל",1,2025-02-18
67fed1e20be9d53c056a2f0c,67fe0a119694fc7dde083a65,"מי פה ירוק, 150 מ""ל",1,2025-02-18
67fed1e20be9d53c056a2f0c,67fe01ea9694fc7dde08296b,"קולה, שישיה 6 * 1.5 ליטר",4,2025-02-18
67fed1e20be9d53c056a2f0c,67fe094a9694fc7dde08370c,"חזה בקר טרי (נתח בשר מס 3), מחיר לפי משקל",2,2025-02-18
67fed1e20be9d53c056a2f0c,67fe062f9694fc7dde083161,"ירקות חמוצים בטעם ביתי, 500 גרם",1,2025-02-19
67fed1e20be9d53c056a2f0c,67fe03679694fc7dde082bb8,"תירס לבן מתוק במיוחד כרמלים, 800 גרם",1,2025-02-19
67fed1e20be9d53c056a2f0c,67fe05229694fc7dde082f62,"סבון נתלה לאסלה בריזת אוקיינוס, 3 יחידות",2,2025-02-19
67fed1e20be9d53c056a2f0c,67fe07719694fc7dde083355,"יוגורט פרו חלבון בטעם תות 0% 200, 20 גרם",2,2025-02-19
67fed1e20be9d53c056a2f0c,67fe01df9694fc7dde08294a,"פטל מצופה בשוקולד לבן ושוקולד מריר, 150 גרם",3,2025-02-19
67fed1e20be9d53c056a2f0c,67fd3d6f3eb9e05c1eb154cc,"קורנפלקס מלא, 500 גרם",1,2025-02-19
67fed1e20be9d53c056a2f0c,67fe03259694fc7dde082b5e,"תפומצה מקמח תפו""א, 300 גרם",1,2025-02-24
67fed1e20be9d53c056a2f0c,67fe028b9694fc7dde082ab0,"עוגה פיצוץ, 700 גרם",1,2025-02-24
67fed1e20be9d53c056a2f0c,67fe049b9694fc7dde082e17,"קליר נוזל לניקוי והברקה, 1 ליטר",1,2025-02-24
67fed1e20be9d53c056a2f0c,67fe06dd9694fc7dde08329e,"טבעי בקבוקים 2, 260 מ""ל",2,2025-02-24
67fed1e20be9d53c056a2f0c,67fe018a9694fc7dde0828c3,"מלח עדין, 1 ק""ג",2,2025-02-24
67fed1e20be9d53c056a2f0c,67fe04779694fc7dde082ddf,"פקורינו פרוס פרוסות גבינה חצי קשה 36% שומן, 150 גרם",4,2025-02-24
67fed1e20be9d53c056a2f0c,67fe04c99694fc7dde082e9b,"מילקי במעדן חלב בטעם תות עם קצפת, 170 מ""ל",1,2025-02-24
67fed1e20be9d53c056a2f0c,67fe06cd9694fc7dde08327b,"האני בנצ'ס פקאן מייפל, 340 גרם",1,2025-02-28
67fed1e20be9d53c056a2f0c,67fe02da9694fc7dde082b28,"חטיף במבה בומבה, 60 גרם",3,2025-02-28
67fed1e20be9d53c056a2f0c,67fe06dd9694fc7dde08329c,"חטיף תפוצ'יפס קראנצ' בטעם טבעי, 50 גרם",2,2025-02-28
67fed1e20be9d53c056a2f0c,67fa8097e5dc63283b802966,"חלב דל לקטוז 2% קרטון, 1 ליטר",1,2025-02-28
67fed1e20be9d53c056a2f0c,67fe028b9694fc7dde082ab0,"עוגה פיצוץ, 700 גרם",1,2025-03-02
67fed1e20be9d53c056a2f0c,67fe03259694fc7dde082b5e,"תפומצה מקמח תפו""א, 300 גרם",1,2025-03-02
67fed1e20be9d53c056a2f0c,67fe01839694fc7dde0828ac,"קטשופ, 750 גרם",2,2025-03-03
67fed1e20be9d53c056a2f0c,67fe084c9694fc7dde0834c9,"ניקוי כללי בתוספת חומץ בניחוח לבנדר, 1 ליטר",2,2025-03-03
