cartKey,productId,productName,quantity,date
67fed1e20be9d53c056a2f11,67fe07ae9694fc7dde0833e0,"שוקו משקה חלב עם קקאו, 250 מ""ל",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe01579694fc7dde082845,"לימון בלאדי, 250 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe09199694fc7dde08361c,בצל ירוק,2,2025-01-22
67fed1e20be9d53c056a2f11,67fe09779694fc7dde0837b6,"פסטרמה הודו בפפריקה, 400 גרם",2,2025-01-22
67fed1e20be9d53c056a2f11,67fe04ab9694fc7dde082e44,"ריבה מעורבת, 820 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe06459694fc7dde083195,"שימורי שעועית לבנה ברוטב עגבניות, 550 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe07ae9694fc7dde0833dc,"שוקולד חלב ממולא קרם פרלין, 100 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe0a009694fc7dde083a23,"מסכה לשיקום שיער צבוע, 300 מ""ל",1,2025-01-22
67fed1e20be9d53c056a2f11,67fae7ff738731a4c1d37d15,"גלידת פיינט שוקולד אגוזים בן גריס, 500 מ""ל",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe012e9694fc7dde0827ec,"אורז בסמטי קלאסי, 1 ק""ג",2,2025-01-22
67fed1e20be9d53c056a2f11,67fe06179694fc7dde08311c,"תבלין תיבול לפרגיות, 100 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe04be9694fc7dde082e72,"מעדן בטעם שוקולד 0%, 130 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe091f9694fc7dde083647,"פלפל שחור טחון, 100 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe00d39694fc7dde082745,"ביצים רגילות M, 30 יחידות",2,2025-01-22
67fed1e20be9d53c056a2f11,67fe01729694fc7dde08287d,"גבינה צהובה נעם 22%, מחיר לפי משקל",1,2025-01-22
67fed1e20be9d53c056a2f11,67fcd13ea94f1553e3728a87,"שקדי מרק טבעות כשר לפסח, 150 גרם",1,2025-01-22
67fed1e20be9d53c056a2f11,67fe04619694fc7dde082dc4,"עוגת הבית שיש כשל""פ, 350 גרם",1,2025-01-22
