cartKey,productId,productName,quantity,date
67fed1e20be9d53c056a2f16,67fe02f69694fc7dde082b41,"בייגלה מקלות עם מלח, 400 גרם",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe04e89694fc7dde082eb4,"מסטיק בטעם מנטה, 64 גרם",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe05e99694fc7dde0830a7,"אבקת כביסה מרוכזת לתינוקות ועור רגיש, 2.5 ק""ג",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe06179694fc7dde083122,"פטרוזיליה, 20 גרם",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe02f69694fc7dde082b43,"בייגלה שמיניות עם מלח, 400 גרם",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe06b89694fc7dde083226,"רטבי טבסקו אדום + ירוק מתקן, זוג 2 * 60 מ""ל",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe09439694fc7dde0836e9,"פטרוזיליה, ",2,2025-03-25
67fed1e20be9d53c056a2f16,67fe066e9694fc7dde0831d9,"נוטלה טו גו T, 104 גרם",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe06e79694fc7dde0832bf,"חטיפי פריכונים תירס שומשום, 80 גרם",1,2025-03-25
67fed1e20be9d53c056a2f16,67fe00af9694fc7dde08270b,"עגבניות מרוסקות ושום, 240 גרם",2,2025-03-25
67fed1e20be9d53c056a2f16,67fe08149694fc7dde083493,סיגריות נקסט אוריג'ינל,2,2025-03-26
67fed1e20be9d53c056a2f16,67fe09439694fc7dde0836e9,"פטרוזיליה, ",1,2025-03-26
67fed1e20be9d53c056a2f16,67fe0a439694fc7dde083b1d,"פטה לגור חתול עוף וכבד, 100 גרם",2,2025-03-26
67fed1e20be9d53c056a2f16,67fe06569694fc7dde0831c6,"ממרח סויה בטעם טבעי 9%, 250 גרם",2,2025-03-26
67fed1e20be9d53c056a2f16,67fe09d99694fc7dde083975,"ענבים אדומים, 500 גרם",1,2025-03-26
67fed1e20be9d53c056a2f16,67fe00fb9694fc7dde0827bb,"שמן קנולה, 1 ליטר",1,2025-03-26
67fed1e20be9d53c056a2f16,67fe04ed9694fc7dde082ecf,"סוכריה לריענון ללא סוכר בטעם מנטה, 30 יחידות",2,2025-03-26
67fed1e20be9d53c056a2f16,67fe084c9694fc7dde0834c3,"ניקוי כללי + חומץ מרסס, 1 ליטר",1,2025-03-26
67fed1e20be9d53c056a2f16,67fe09af9694fc7dde0838a0,"טחינה גולמית משומשום מלא, 500 גרם",1,2025-03-27
67fed1e20be9d53c056a2f16,67fe07c79694fc7dde083429,"פתיבר קוקיז בטעם שוקו, 155 גרם",1,2025-03-27
67fed1e20be9d53c056a2f16,67fdffc69694fc7dde082691,"לחמניות המבורגר ללא גלוטן, 360 גרם",1,2025-03-27
67fed1e20be9d53c056a2f16,67fcd13ea94f1553e3728a93,"שקדי מרק, 100 גרם",2,2025-03-27
67fed1e20be9d53c056a2f16,67fe07989694fc7dde08339a,"משקה סויה במתיקות מופחתת, 1 ליטר",1,2025-03-27
67fed1e20be9d53c056a2f16,67fe094a9694fc7dde083712,"חזה אווז מעושן, 100 גרם",2,2025-03-27
67fed1e20be9d53c056a2f16,67fe04aa9694fc7dde082e3a,"ריבה פטל, 300 גרם",1,2025-03-27
67fed1e20be9d53c056a2f16,67fe07a99694fc7dde0833c3,"סויה לבישול ואפיה 5%, 250 מ""ל",2,2025-03-27
67fed1e20be9d53c056a2f16,67fae4939185ef5995418aa3,"קורנפלקס, 500 גרם",1,2025-03-27
67fed1e20be9d53c056a2f16,67fe042b9694fc7dde082d21,"גרנולה קראנצ'י עם שוקולד מריר, 300 גרם",1,2025-03-27
