cartKey,productId,productName,quantity,date
680c841a947b60828bc83524,67fe09509694fc7dde08372b,"בשר בקר טחון טרי, מחיר לפי משקל",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe07c79694fc7dde083421,"פתיבר אצבעות שוקולד, 180 גרם",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe05039694fc7dde082f05,"חומוס, 500 גרם",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe052c9694fc7dde082f7d,"נייר טואלט לח נטורל קר, 48 יחידות",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe024a9694fc7dde082a23,"פסטה מסולסלים, 500 גרם",1,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe05199694fc7dde082f41,"מרכך כביסה מרוכז פריחה כחולה, 1 ליטר",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe024a9694fc7dde082a17,"פסטה מקרוני 7, 500 גרם",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe0a209694fc7dde083acc,"שקיות אשפה חזקות במיוחד בגודל XL, 20 יחידות",3,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe063c9694fc7dde08317c,"נתחי טונה בהירה בשמן צמחי, רביעיה 4 * 98 גרם",2,2024-01-05T00:00:00.000000Z
680c841a947b60828bc83524,67fe01a29694fc7dde0828e2,"שוקולד פרה במילוי תות מגדים חלב, 100 גרם",3,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe01369694fc7dde082803,"קמח תופח, 1 ק""ג",2,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe06c89694fc7dde083266,"סירופ בטעם שוקולד, 580 גרם",1,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe07f19694fc7dde083480,"מוס לשיער לייצוב מקסימלי, 250 מ""ל",3,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe093e9694fc7dde0836d4,"שום חריף תערובת וצ'ילי, 80 גרם",2,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe07989694fc7dde083398,"משקה חלב אייס קפה, 1 ליטר",3,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe06e79694fc7dde0832c1,"פריכיות 3 דגנים עם קינואה דקות ונימוחות, 120 גרם",3,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe03889694fc7dde082c13,"שוקולד מריר מעולה, רביעיה 4 * 100 גרם",2,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fa8097e5dc63283b802966,"חלב דל לקטוז 2% קרטון, 1 ליטר",3,2024-01-12T00:00:00.000000Z
680c841a947b60828bc83524,67fe09e29694fc7dde08398c,"יין כרמל פרייבט קולקשן קברנה סוביניון, 750 מ""ל",3,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83524,67fe6d1bd12d870b5383bb8f,"אבטיח, מחיר לפי משקל",3,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83524,67fe06569694fc7dde0831c2,"ממרח לורפק עם מלח, 250 גרם",3,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83524,67fe07709694fc7dde08334b,"יוגורט פרו בחלבון בטעם וניל 0% 200, 20 גרם",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83524,67fe06b89694fc7dde083222,"סירופ מייפל, 700 גרם",1,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83524,67fe0a039694fc7dde083a37,"משחת שיניים פסים מרעננים וג'ל להגנה מפני עששת, 100 מ""ל",2,2024-01-15T00:00:00.000000Z
680c841a947b60828bc83524,67fe06c39694fc7dde083241,"רוטב ברביקיו, 350 גרם",3,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fa82eb140c7ae3e3f2c7e5,"טעם הטבע מיקס ארוגולה צבעוני, 300 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe09269694fc7dde08365e,"קישוא כהה, מחיר לפי משקל",2,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe077c9694fc7dde08336a,"דנונה תות 3%, שמיניה 8 * 150 גרם",3,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe09b89694fc7dde0838cd,"כמון מזרחי, 80 גרם",3,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe04779694fc7dde082ddb,"חמאת בוטנים טבעית, 350 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,6801480f2b901c913fc82097,"סנובון נוזלי לימון, 750 מ""ל",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe09379694fc7dde0836b3,"קלמנטינה, מחיר לפי משקל",3,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe053b9694fc7dde082fb5,"גלילי נייר טואלט מגה, 18 יחידות",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe037f9694fc7dde082bfa,"זיתים ירוקים שלמים גדולים, 340 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe09199694fc7dde083624,"בצל יבש, מחיר לפי משקל",3,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe04199694fc7dde082cf1,"קיסמי שיניים עם חוט דנטלי, 100 יחידות",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe023a9694fc7dde0829df,"קוסקוס דק, 350 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe07469694fc7dde08331b,"ברוקולי סנפרוסט גר', 600 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe09629694fc7dde083773,"דגי אוקיינוס וטונה מזון מלא לחתולים, 156 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe091f9694fc7dde083639,"פלפל כתום, מחיר לפי משקל",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe044e9694fc7dde082da5,"פיתה פיתה אנג'ל בלאדי, 880 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe062f9694fc7dde083161,"ירקות חמוצים בטעם ביתי, 500 גרם",2,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe02429694fc7dde082a02,"ספגטי מספר 3, 500 גרם",1,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe0a159694fc7dde083a84,"360 מברשות שיניים עם סיבי פחם רכים, 2 יחידות",3,2024-01-20T00:00:00.000000Z
680c841a947b60828bc83524,67fe07ad9694fc7dde0833d4,"שוקו משקה חלב עם קקאו, 1 ליטר",2,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe06089694fc7dde0830e6,"אגוז מלך קלוף מימונס, 100 גרם",3,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe04bd9694fc7dde082e6c,"מעדן מילקי מגולגלת, 141 גרם",3,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe03669694fc7dde082bb4,"תירס מהשדה בלי תוספת סוכר, 335 גרם",2,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe075a9694fc7dde083332,"שטוחוני חלבון, 50 גרם",2,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe0f669694fc7dde083bd9,טישו תלת שכבתי לשימוש יומיומי,2,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe063d9694fc7dde08317e,"נתחי טונה בהירה בשמן, רביעיה 4 * 160 גרם",1,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe09589694fc7dde08374a,"קציצה בטעם מרוקאי תומס, 500 גרם",1,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe08579694fc7dde0834e8,"נרות ריחניים משובחים בניחוח וניל, 50 יחידות",3,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe044e9694fc7dde082da5,"פיתה פיתה אנג'ל בלאדי, 880 גרם",1,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe03bd9694fc7dde082c53,"מלאווח, 800 גרם",2,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe096a9694fc7dde08378c,"סטייק סלמון טרי, מחיר לפי משקל",1,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe09e29694fc7dde08398c,"יין כרמל פרייבט קולקשן קברנה סוביניון, 750 מ""ל",3,2024-01-26T00:00:00.000000Z
680c841a947b60828bc83524,67fe0a029694fc7dde083a2f,"משחת שיניים מלבינה לשיקום והגנה, 75 מ""ל",2,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe03669694fc7dde082bb0,"תירס גמדי במי מלח, 230 גרם",3,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe00f79694fc7dde08279c,"סוכריות מאסט ללא סוכר מנטה, 80 גרם",2,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe02419694fc7dde0829f8,"ספגטי ללא גלוטן, 400 גרם",2,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fae6809185ef5995418b1b,"פיינט קרם עוגיות, 500 מ""ל",3,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe04629694fc7dde082dc6,"עוגת הבית בראוניס כשל""פ, 430 גרם",1,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe05bc9694fc7dde083055,"בירה קרלסברג, שישיה 6 * 330 מ""ל",1,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe08579694fc7dde0834e8,"נרות ריחניים משובחים בניחוח וניל, 50 יחידות",2,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe00709694fc7dde0826ae,"לחם פשוט מלא, 750 גרם",3,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe06879694fc7dde0831ee,"נוזל לניקוי כלים בניחוח לימון, 1 ליטר",1,2024-02-01T00:00:00.000000Z
680c841a947b60828bc83524,67fe09589694fc7dde08374a,"קציצה בטעם מרוקאי תומס, 500 גרם",1,2024-02-01T00:00:00.000000Z
